"SampleID","S.stat","ind.station","BQI2009","sensitivitylistname","HELCOM_subbasin","STATN","Lat","Lon","WADEP","MYEAR","Date"
"2329018",3,88.1818181818182,7.96195158012576,"ES_SWE","Bothnian Sea","SR5",61.0833,19.5833,125,2018,"2018-09-17T00:00:00"
"2329019",5,122.727272727273,10.5025073384384,"ES_SWE","Bothnian Sea","SR7",61.0835,20.5965,78,2018,"2018-09-18T00:00:00"
"2352858",8,182.196339434276,4.49834603034607,"ES_SWE","Western Gotland Basin","REF M1V1",56.36878,16.20017,21,2018,"2018-05-03T00:00:00"
"2352859",7,223.793677204659,3.63647431037088,"ES_SWE","Western Gotland Basin","ML27",56.47553,16.33473,11.9,2018,"2018-05-03T00:00:00"
"2352860",9,202.16306156406,4.11789923766907,"ES_SWE","Western Gotland Basin","ML28",56.49575,16.34427,9.8,2018,"2018-05-03T00:00:00"
"2352861",6,111.480865224626,3.0925538631796,"ES_SWE","Western Gotland Basin","ML3M",56.5151,16.31088,16.8,2018,"2018-05-03T00:00:00"
"2352862",10,79.0349417637271,4.38312648714718,"ES_SWE","Western Gotland Basin","ML4M",56.5368,16.28578,17,2018,"2018-05-03T00:00:00"
"2352863",5,175.540765391015,2.8636929009512,"ES_SWE","Western Gotland Basin","ML26",56.54772,16.34457,12,2018,"2018-05-03T00:00:00"
"2352864",2,4.92610837438423,2.13106267616722,"ES_SWE","Bothnian Bay","R 8-7",65.79543,22.4575,6.6,2018,"2018-06-05T00:00:00"
"2352865",3,6.89655172413793,2.44314199379463,"ES_SWE","Bothnian Bay","R 8-9",65.80703,22.37332,8,2018,"2018-06-05T00:00:00"
"2352866",2,8.86699507389163,0.305086415096054,"ES_SWE","Bothnian Bay","R 8-8",65.8079,22.41552,6.4,2018,"2018-06-05T00:00:00"
"2352867",3,12.807881773399,1.36566858337186,"ES_SWE","Bothnian Bay","RF 1",65.831,22.43777,6.2,2018,"2018-06-05T00:00:00"
"2352868",1,0.98522167487685,0.0495522626607378,"ES_SWE","Bothnian Bay","R 8-11",65.72978,22.44335,12,2018,"2018-06-05T00:00:00"
"2352869",2,5.91133004926109,2.36945092637304,"ES_SWE","Bothnian Bay","R 8-10",65.74723,22.40452,8.4,2018,"2018-06-05T00:00:00"
"2352870",1,1.97044334975369,0.085096818562256,"ES_SWE","Bothnian Bay","R 8-5",65.75708,22.4808,10.3,2018,"2018-06-05T00:00:00"
"2352871",3,8.86699507389163,1.8093881089288,"ES_SWE","Bothnian Bay","R 8-4",65.76722,22.5311,9.9,2018,"2018-06-05T00:00:00"
"2352872",2,1.9704433497537,0.741813964935166,"ES_SWE","Bothnian Bay","R 8-6",65.7759,22.43187,8.3,2018,"2018-06-05T00:00:00"
"2352873",3,9.85221674876848,0.758815246118162,"ES_SWE","Bothnian Bay","RF 2",65.78087,22.48078,8.7,2018,"2018-06-05T00:00:00"
"2352874",1,59.1133004926108,4.16330382017031,"ES_SWE","Bothnian Bay","H 2",65.4548,22.9183,77.4,2018,"2018-05-31T00:00:00"
"2352875",1,85.7142857142857,4.26656686767847,"ES_SWE","Bothnian Bay","JS 5-26",65.45887,23.4388,80.3,2018,"2018-05-31T00:00:00"
"2352876",2,150.738916256158,6.90585152917734,"ES_SWE","Bothnian Bay","H 1",65.49933,22.8575,52.3,2018,"2018-05-31T00:00:00"
"2352877",1,233.497536945813,4.42078543668472,"ES_SWE","Bothnian Bay","N 7-5",65.5105,23.23007,102,2018,"2018-05-31T00:00:00"
"2352878",1,157.635467980296,4.37662874204789,"ES_SWE","Bothnian Bay","N 7-4",65.51512,23.03218,61.5,2018,"2018-05-31T00:00:00"
"2352879",12,210.120068610635,6.19439345911373,"ES_SWE","Western Gotland Basin","6009 ÖSTERBÅDARNA",58.75105,17.59918,17.5,2018,"2018-06-04T00:00:00"
"2352880",8,115.640599001664,5.02900672129151,"ES_SWE","Western Gotland Basin","LD25",58.01392,16.73535,7.6,2018,"2018-05-31T00:00:00"
"2352881",2,19.704433497537,5.49691043434639,"ES_SWE","Bothnian Bay","FK2",65.37928,23.0977,92.1,2018,"2018-05-31T00:00:00"
"2352882",3,66.9950738916256,8.34099687231493,"ES_SWE","Bothnian Bay","N 7-1",65.40368,23.25737,90.4,2018,"2018-05-31T00:00:00"
"2352883",1,22.6600985221675,3.69921098856896,"ES_SWE","Bothnian Bay","N 7-3",65.41932,23.13913,77.6,2018,"2018-05-31T00:00:00"
"2352884",2,108.374384236453,6.83077836681276,"ES_SWE","Bothnian Bay","FK 1",65.44765,22.87212,74.2,2018,"2018-05-31T00:00:00"
"2352885",2,85.7142857142857,6.70992718594947,"ES_SWE","Bothnian Bay","N 7-2",65.44878,23.31923,85.7,2018,"2018-05-31T00:00:00"
"2352886",8,92.3460898502496,5.08978167117372,"ES_SWE","Western Gotland Basin","LD9",57.99543,16.74655,15.9,2018,"2018-05-31T00:00:00"
"2352887",6,94.0099833610649,4.12102899912318,"ES_SWE","Western Gotland Basin","LD31",57.99932,16.73492,7.8,2018,"2018-05-31T00:00:00"
"2352888",10,125.623960066556,5.635423130246,"ES_SWE","Western Gotland Basin","LD15",58.00143,16.73997,10,2018,"2018-05-31T00:00:00"
"2352889",8,193.843594009983,5.48323536673449,"ES_SWE","Western Gotland Basin","LD29",58.0052,16.77447,8.5,2018,"2018-05-31T00:00:00"
"2352890",6,116.472545757072,4.25566367804627,"ES_SWE","Western Gotland Basin","LD24",58.00872,16.73038,8.6,2018,"2018-05-31T00:00:00"
"2352891",7,143.094841930116,6.59209431649562,"ES_SWE","Western Gotland Basin","LD6",58.00882,16.75197,9.7,2018,"2018-05-31T00:00:00"
"2352892",4,39.039039039039,6.68227716385338,"ES_SWE","The Quark","HO 17",63.79007,21.00177,23.2,2018,"2018-05-29T00:00:00"
"2352893",5,155.155155155155,4.48526320060587,"ES_SWE","The Quark","HO 8",63.82038,20.9175,25.8,2018,"2018-05-29T00:00:00"
"2352894",5,59.0590590590591,6.44178195757666,"ES_SWE","The Quark","HO 9",63.84907,20.9783,44.3,2018,"2018-05-29T00:00:00"
"2352895",7,88.1863560732113,4.4466990160267,"ES_SWE","Western Gotland Basin","REFM4S4",57.98578,16.7297,15.4,2018,"2018-05-31T00:00:00"
"2352896",8,111.480865224626,4.78349726268098,"ES_SWE","Western Gotland Basin","LD10",57.98652,16.73743,21.7,2018,"2018-05-31T00:00:00"
"2352897",7,71.5474209650582,4.57481934584322,"ES_SWE","Western Gotland Basin","LD2_Lindödjupet",57.99188,16.71142,12.9,2018,"2018-05-31T00:00:00"
"2352898",5,112.887112887113,9.48147538464815,"ES_SWE","The Quark","HO 28",63.56742,20.72162,43.1,2018,"2018-05-28T00:00:00"
"2352899",3,101.898101898102,2.94811401954646,"ES_SWE","The Quark","HO 1",63.6091,20.73677,40.2,2018,"2018-05-28T00:00:00"
"2352900",4,151.848151848152,4.40721322277365,"ES_SWE","The Quark","HO 2",63.64152,20.75398,32.1,2018,"2018-05-28T00:00:00"
"2352901",3,215.784215784216,4.54526749953706,"ES_SWE","The Quark","HO 4",63.69045,20.7884,38.5,2018,"2018-05-28T00:00:00"
"2352902",5,169.83016983017,8.08857679988283,"ES_SWE","The Quark","HO 7",63.72892,20.8521,16.6,2018,"2018-05-28T00:00:00"
"2352903",6,162.837162837163,5.91977983958713,"ES_SWE","The Quark","H 22",63.80122,20.85123,20.5,2018,"2018-05-28T00:00:00"
"2352904",9,137.271214642263,4.57594085474312,"ES_SWE","Bornholm Basin","TOR19",56.09145,15.74907,6.2,2018,"2018-05-28T00:00:00"
"2352905",10,98.6277873070326,6.65384658451931,"ES_SWE","Western Gotland Basin","6012 S GRÅSKÄR",58.78145,17.65273,22,2018,"2018-05-28T00:00:00"
"2352906",11,336.192109777015,5.66461099293303,"ES_SWE","Western Gotland Basin","6018 GRÅSKÄR",58.79722,17.67035,21.5,2018,"2018-05-28T00:00:00"
"2352907",13,548.885077186964,6.45272052952889,"ES_SWE","Western Gotland Basin","6014 OXELTANDEN",58.80288,17.5778,11,2018,"2018-05-28T00:00:00"
"2352908",5,30.622009569378,4.00183165161421,"ES_SWE","Western Gotland Basin","B1",58.80323,17.62222,40,2018,"2018-05-28T00:00:00"
"2352909",5,33.966033966034,3.99154231163235,"ES_SWE","The Quark","HO 27",63.56415,20.78728,23.3,2018,"2018-05-28T00:00:00"
"2352910",10,225.457570715474,4.49260003478627,"ES_SWE","Bornholm Basin","TN14",56.07068,15.72717,14.5,2018,"2018-05-28T00:00:00"
"2352911",7,183.028286189684,3.07507932102828,"ES_SWE","Bornholm Basin","PMK5",56.07072,15.75478,12.7,2018,"2018-05-28T00:00:00"
"2352912",5,385.191347753744,2.12294354809156,"ES_SWE","Bornholm Basin","KF2_Kålla-/Gåsefjärden",56.0736,15.75887,10.8,2018,"2018-05-28T00:00:00"
"2352913",7,28.2861896838602,4.98134841839913,"ES_SWE","Bornholm Basin","KF1_Kålla-/Gåsefjärden",56.07835,15.77543,7.4,2018,"2018-05-28T00:00:00"
"2352914",9,114.808652246256,5.36203504386269,"ES_SWE","Bornholm Basin","TN15",56.08127,15.7365,8.9,2018,"2018-05-28T00:00:00"
"2352915",7,103.993344425957,4.52811811472612,"ES_SWE","Bornholm Basin","PMK6",56.08837,15.74575,6.8,2018,"2018-05-28T00:00:00"
"2352919",5,84.0266222961731,2.69110703206014,"ES_SWE","Bornholm Basin","KF4_KÅLLA-/GÅSEFJÄRDEN",56.06245,15.75137,15.9,2018,"2018-05-28T00:00:00"
"2352920",8,38.2695507487521,4.88181792079639,"ES_SWE","Bornholm Basin","TN6",56.06452,15.7071,13.4,2018,"2018-05-28T00:00:00"
"2352921",9,302.828618968386,3.36351269785501,"ES_SWE","Bornholm Basin","KF3_KÅLLA-/GÅSEFJÄRDEN",56.06923,15.74728,11.2,2018,"2018-05-28T00:00:00"
"2352928",4,84.7290640394089,6.77700221842597,"ES_SWE","Bothnian Sea","N 4-5",62.82732,18.45625,109.2,2018,"2018-05-23T00:00:00"
"2352929",3,72.9270729270729,8.09405446468337,"ES_SWE","Bothnian Sea","N 4-6",62.85098,18.52165,100,2018,"2018-05-23T00:00:00"
"2352930",4,123.152709359606,9.19587949473314,"ES_SWE","Bothnian Sea","N 4-7",62.86312,18.58383,114,2018,"2018-05-23T00:00:00"
"2352931",4,113.886113886114,9.03582448548465,"ES_SWE","Bothnian Sea","N 4-8",62.8842,18.6183,129.4,2018,"2018-05-23T00:00:00"
"2352932",3,109.89010989011,7.78021499421545,"ES_SWE","Bothnian Sea","N 4-9",62.9068,18.63293,91.6,2018,"2018-05-23T00:00:00"
"2352946",4,220.766129032258,9.79391226034299,"ES_SWE","Bothnian Sea","N 4-4",62.81845,18.39557,85.9,2018,"2018-05-22T00:00:00"
"2352954",4,53.4274193548387,8.40792876531002,"ES_SWE","Bothnian Sea","N 4-2",62.76627,18.29947,80.8,2018,"2018-05-22T00:00:00"
"2352955",3,169.354838709677,8.70103519550167,"ES_SWE","Bothnian Sea","N 4-3",62.78317,18.3923,86.9,2018,"2018-05-22T00:00:00"
"2352956",4,184.475806451613,9.47755784353231,"ES_SWE","Bothnian Sea","JS 4-6",62.79943,18.31843,73.7,2018,"2018-05-22T00:00:00"
"2352957",4,184.475806451613,9.78878579085704,"ES_SWE","Bothnian Sea","N 4-1",62.79968,18.28778,70.4,2018,"2018-05-22T00:00:00"
"2352964",5,57.4162679425837,4.06087718011336,"ES_SWE","Western Gotland Basin","6001 KÄFTUDDEN",58.8262,17.57617,39.5,2018,"2018-05-21T00:00:00"
"2352965",4,63.1578947368421,3.56231816881678,"ES_SWE","Western Gotland Basin","6001 KÄFTUDDEN",58.8262,17.57617,39.5,2018,"2018-05-21T00:00:00"
"2352966",7,58.3732057416268,5.75426264843255,"ES_SWE","Western Gotland Basin","6001 KÄFTUDDEN",58.8262,17.57617,39.5,2018,"2018-05-21T00:00:00"
"2352970",5,66.8953687821612,5.00287607047618,"ES_SWE","Western Gotland Basin","6023 SPELMAN",58.75875,17.71865,36,2018,"2018-05-21T00:00:00"
"2352971",5,124.356775300172,4.88762330734229,"ES_SWE","Western Gotland Basin","6017 S SUNDSBÅDARNA",58.7688,17.75275,27,2018,"2018-05-21T00:00:00"
"2352972",6,70.8133971291866,6.68880971831051,"ES_SWE","Western Gotland Basin","6004",58.77392,17.69133,44,2018,"2018-05-21T00:00:00"
"2352973",5,60.2870813397129,6.22164921121118,"ES_SWE","Western Gotland Basin","6004",58.77392,17.69133,44,2018,"2018-05-21T00:00:00"
"2352974",7,56.4593301435407,9.51027175394681,"ES_SWE","Western Gotland Basin","6004",58.77392,17.69133,44,2018,"2018-05-21T00:00:00"
"2352975",5,42.1052631578947,4.83274664679967,"ES_SWE","Western Gotland Basin","6020",58.81088,17.60695,37,2018,"2018-05-21T00:00:00"
"2352980",9,273.584905660377,5.17689319044966,"ES_SWE","Western Gotland Basin","6011 TRUTKLUBBEN",58.73307,17.61943,27.5,2018,"2018-05-21T00:00:00"
"2352981",6,72.041166380789,10.6330502804106,"ES_SWE","Western Gotland Basin","6019",58.73815,17.68347,40.5,2018,"2018-05-21T00:00:00"
"2352988",10,236.363636363636,5.38759948476891,"ES_SWE","Western Gotland Basin","6010 FURHOLMARNA",58.8408,17.55177,21,2018,"2018-05-20T00:00:00"
"2352989",9,252.631578947368,5.04132801092889,"ES_SWE","Western Gotland Basin","6010 FURHOLMARNA",58.8408,17.55177,21,2018,"2018-05-20T00:00:00"
"2352990",9,254.545454545455,4.99414393079925,"ES_SWE","Western Gotland Basin","6010 FURHOLMARNA",58.8408,17.55177,21,2018,"2018-05-20T00:00:00"
"2352994",5,35.4066985645933,3.60412437376371,"ES_SWE","Western Gotland Basin","6006 SV LANDSORT",58.71883,17.84235,60,2018,"2018-05-20T00:00:00"
"2352995",6,80.3827751196172,8.43827992780225,"ES_SWE","Western Gotland Basin","6022",58.74393,17.81417,47,2018,"2018-05-20T00:00:00"
"2352996",11,258.147512864494,6.12153780064878,"ES_SWE","Western Gotland Basin","6016 V LANDSORT",58.74462,17.83658,27,2018,"2018-05-20T00:00:00"
"2352997",7,28.7081339712919,6.92219436445209,"ES_SWE","Western Gotland Basin","6021 Ö GALTEN",58.76687,17.83128,52.5,2018,"2018-05-20T00:00:00"
"2352998",4,59.3301435406698,3.86785930253624,"ES_SWE","Western Gotland Basin","6025",58.7903,17.72843,37.5,2018,"2018-05-20T00:00:00"
"2352999",8,161.234991423671,7.25914427842442,"ES_SWE","Western Gotland Basin","6024B",58.79322,17.7628,33,2018,"2018-05-20T00:00:00"
"2353000",4,109.090909090909,7.89207464419409,"ES_SWE","Western Gotland Basin","MYS 3",58.9812,18.2344,45,2018,"2018-05-19T00:00:00"
"2353001",6,204.784688995215,9.58256824825291,"ES_SWE","Western Gotland Basin","MYS 2",58.996,18.32298,34,2018,"2018-05-19T00:00:00"
"2353002",6,220.095693779904,10.4046544461782,"ES_SWE","Western Gotland Basin","MYS 93",59.03487,18.28342,45,2018,"2018-05-19T00:00:00"
"2353003",6,270.813397129187,7.13485637072302,"ES_SWE","Western Gotland Basin","MYS 1",59.03933,18.20515,23,2018,"2018-05-19T00:00:00"
"2353004",5,42.1052631578947,3.86902018347175,"ES_SWE","Western Gotland Basin","6006 SV LANDSORT",58.71883,17.84235,60,2018,"2018-05-20T00:00:00"
"2353005",4,42.1052631578947,3.58104267107703,"ES_SWE","Western Gotland Basin","6006 SV LANDSORT",58.71883,17.84235,60,2018,"2018-05-20T00:00:00"
"2353006",7,92.822966507177,9.08641910154315,"ES_SWE","Western Gotland Basin","MYS 94",58.88333,18.05013,39,2018,"2018-05-19T00:00:00"
"2353007",6,194.258373205742,9.8867034480717,"ES_SWE","Western Gotland Basin","MYS 95",58.90005,18.01673,56,2018,"2018-05-19T00:00:00"
"2353008",7,84.2105263157895,12.1051354008596,"ES_SWE","Western Gotland Basin","MYS 6",58.91937,18.07752,44,2018,"2018-05-19T00:00:00"
"2353009",7,174.162679425837,9.77242359603452,"ES_SWE","Western Gotland Basin","MYS 5",58.93715,18.16095,32,2018,"2018-05-19T00:00:00"
"2353010",2,2.87081339712918,1.16017326375602,"ES_SWE","Western Gotland Basin","MYS 7",58.94272,18.03955,32,2018,"2018-05-19T00:00:00"
"2353011",8,285.167464114833,8.73116937268993,"ES_SWE","Western Gotland Basin","MYS 4",58.9573,18.222,18,2018,"2018-05-19T00:00:00"
"2353012",8,138.779527559055,4.86197978354149,"ES_SWE","Åland Sea","R 1-1",60.26318,18.67472,14,2018,"2018-05-17T00:00:00"
"2353013",6,75.7874015748032,1.60469190293696,"ES_SWE","Åland Sea","R 1-3",60.27023,18.5644,8.6,2018,"2018-05-17T00:00:00"
"2353014",8,143.700787401575,5.52763934356166,"ES_SWE","Åland Sea","R 1-14",60.2716,18.59848,35.4,2018,"2018-05-17T00:00:00"
"2353015",13,187.374749498998,4.7837040267099,"ES_SWE","Bothnian Sea","R 1-11",60.29877,18.5524,33.6,2018,"2018-05-17T00:00:00"
"2353016",7,158.464566929134,2.22986485121165,"ES_SWE","Bothnian Sea","R 1-12",60.30177,18.52522,7.9,2018,"2018-05-17T00:00:00"
"2353017",7,141.282565130261,3.28760595832556,"ES_SWE","Bothnian Sea","R 1-16",60.32318,18.48318,18,2018,"2018-05-17T00:00:00"
"2353018",8,99.4854202401372,5.20004105609658,"ES_SWE","Eastern Gotland Basin","GO 13",57.3933,19.12617,59,2018,"2018-05-17T00:00:00"
"2353019",9,218.696397941681,4.96779306317561,"ES_SWE","Eastern Gotland Basin","GO 5",57.43343,19.0234,30,2018,"2018-05-17T00:00:00"
"2353020",8,65.9448818897638,5.78317560798383,"ES_SWE","Åland Sea","R 1-2",60.22735,18.65647,18.2,2018,"2018-05-17T00:00:00"
"2353021",7,239.173228346457,10.7869516956448,"ES_SWE","Åland Sea","KAS 1",60.24368,18.67052,28.3,2018,"2018-05-17T00:00:00"
"2353022",5,62.992125984252,5.03262935083983,"ES_SWE","Åland Sea","R 1-15",60.24432,18.63337,24.7,2018,"2018-05-17T00:00:00"
"2353023",8,84.6456692913386,4.36145669695302,"ES_SWE","Åland Sea","R 1-5",60.26065,18.63617,15.6,2018,"2018-05-17T00:00:00"
"2353024",11,246.998284734134,5.97022866301554,"ES_SWE","Eastern Gotland Basin","3127 NÄR",57.20497,18.72855,20,2018,"2018-05-17T00:00:00"
"2353025",6,228.987993138937,4.67896943885638,"ES_SWE","Eastern Gotland Basin","GO 3",57.20875,18.88248,51,2018,"2018-05-17T00:00:00"
"2353026",8,238.421955403087,5.34436207217877,"ES_SWE","Eastern Gotland Basin","GO 4",57.27232,18.944,53,2018,"2018-05-17T00:00:00"
"2353027",11,235.849056603774,5.66588919644635,"ES_SWE","Eastern Gotland Basin","3125 LAUSVIKEN",57.307,18.75532,11.5,2018,"2018-05-17T00:00:00"
"2353028",8,272.727272727273,5.45054505209582,"ES_SWE","Eastern Gotland Basin","GO 6",57.30925,18.7905,16,2018,"2018-05-17T00:00:00"
"2353029",8,169.811320754717,5.0320089157081,"ES_SWE","Eastern Gotland Basin","GO 14",57.35112,18.94245,36.5,2018,"2018-05-17T00:00:00"
"2353032",7,472.555746140652,5.88394424972039,"ES_SWE","Eastern Gotland Basin","3129 ESE NÄR",57.16255,18.8238,44.5,2018,"2018-05-17T00:00:00"
"2353033",8,478.559176672384,6.26246747327777,"ES_SWE","Eastern Gotland Basin","3129 ESE NÄR",57.16255,18.8238,44.5,2018,"2018-05-17T00:00:00"
"2353034",8,456.260720411664,5.93640299236004,"ES_SWE","Eastern Gotland Basin","3129 ESE NÄR",57.16255,18.8238,44.5,2018,"2018-05-17T00:00:00"
"2353035",10,399.656946826758,7.01433224830822,"ES_SWE","Eastern Gotland Basin","H128",57.16667,18.7833,36.5,2018,"2018-05-17T00:00:00"
"2353036",7,80.0800800800801,7.0985466207767,"ES_SWE","Bothnian Sea","C 4",60.50662,18.94983,132.8,2018,"2018-05-16T00:00:00"
"2353037",5,38.038038038038,7.4301402348778,"ES_SWE","Bothnian Sea","S 145B",60.5453,18.92902,136.2,2018,"2018-05-16T00:00:00"
"2353038",6,130.13013013013,6.24626144295664,"ES_SWE","Bothnian Sea","C 1",60.55322,18.78703,60.7,2018,"2018-05-16T00:00:00"
"2353039",7,182.182182182182,6.46147713854951,"ES_SWE","Bothnian Sea","C3_South",60.57513,18.92968,118.8,2018,"2018-05-16T00:00:00"
"2353040",5,153.153153153153,5.00163342149482,"ES_SWE","Bothnian Sea","C 2",60.60135,18.74835,61.8,2018,"2018-05-16T00:00:00"
"2353041",4,13.013013013013,4.73392438335383,"ES_SWE","Bothnian Sea","S 144B",60.6215,18.93972,106,2018,"2018-05-16T00:00:00"
"2353044",7,108.108108108108,12.2438567661367,"ES_SWE","Bothnian Sea","13",60.37965,18.89493,89.1,2018,"2018-05-16T00:00:00"
"2353045",6,214.214214214214,10.6363088012688,"ES_SWE","Bothnian Sea","C 6",60.39533,18.94137,109.6,2018,"2018-05-16T00:00:00"
"2353046",4,144.144144144144,4.79476189979057,"ES_SWE","Bothnian Sea","18",60.43122,18.81072,65.6,2018,"2018-05-16T00:00:00"
"2353047",7,72.0720720720721,8.46261998330654,"ES_SWE","Bothnian Sea","C 5",60.43548,18.93803,92,2018,"2018-05-16T00:00:00"
"2353048",3,92.3694779116466,8.14719736423935,"ES_SWE","Bothnian Sea","N 2B-2",61.43468,17.71018,58,2018,"2018-05-15T00:00:00"
"2353049",3,43.1726907630522,5.19949494196986,"ES_SWE","Bothnian Sea","N 2B-4",61.48017,17.69637,54.1,2018,"2018-05-15T00:00:00"
"2353050",4,139.558232931727,9.07481497311781,"ES_SWE","Bothnian Sea","N 2B-3",61.58078,17.80953,64,2018,"2018-05-15T00:00:00"
"2353054",1,66.2650602409638,4.19864321932011,"ES_SWE","Bothnian Sea","SR1A",61.23337,17.66677,61.7,2018,"2018-05-15T00:00:00"
"2353055",3,143.574297188755,6.70989594042388,"ES_SWE","Bothnian Sea","N 2-1",61.25277,17.66478,59.7,2018,"2018-05-15T00:00:00"
"2353056",3,110.441767068273,8.39172338252715,"ES_SWE","Bothnian Sea","N 2-2",61.27063,17.66028,63.8,2018,"2018-05-15T00:00:00"
"2353057",2,108.433734939759,6.57306779954925,"ES_SWE","Bothnian Sea","N 2-3",61.32423,17.59327,59.8,2018,"2018-05-15T00:00:00"
"2353058",3,107.389162561576,8.01276423134895,"ES_SWE","Bothnian Sea","N 2-4",61.35168,17.513,62.2,2018,"2018-05-15T00:00:00"
"2353059",3,219.879518072289,8.38896199472858,"ES_SWE","Bothnian Sea","N 2B-1",61.39263,17.62705,70.2,2018,"2018-05-15T00:00:00"
"2353065",3,57.2289156626506,8.15289014607237,"ES_SWE","Bothnian Sea","H 50",61.18953,17.62917,62.2,2018,"2018-05-15T00:00:00"
"2353072",5,23.9234449760765,4.75061813421028,"ES_SWE","Arkona Basin","P206",55.22503,13.63352,43,2018,"2018-05-15T00:00:00"
"2353073",9,56.6037735849057,6.30059068037628,"ES_SWE","Arkona Basin","DM 106",55.23332,13.11682,36.5,2018,"2018-05-15T00:00:00"
"2353074",7,44.9760765550239,6.66255952419162,"ES_SWE","Arkona Basin","GT 10",55.23347,13.33348,40.5,2018,"2018-05-15T00:00:00"
"2353075",8,66.9856459330143,6.80771215330592,"ES_SWE","Arkona Basin","GT 8",55.25002,13.49987,40,2018,"2018-05-15T00:00:00"
"2353076",11,215.265866209262,4.88373757694674,"ES_SWE","Arkona Basin","SK 4",55.2782,13.30972,31.5,2018,"2018-05-15T00:00:00"
"2353077",13,152.658662092624,6.42722644380624,"ES_SWE","Arkona Basin","SK 6",55.29102,13.16668,32,2018,"2018-05-15T00:00:00"
"2353078",7,45.4545454545455,3.80145055102231,"ES_SWE","Bornholm Basin","PMK 54",55.91753,15.76008,30,2018,"2018-05-14T00:00:00"
"2353079",7,109.777015437393,5.08087601632311,"ES_SWE","Bornholm Basin","PMK 18",55.95255,15.89357,40,2018,"2018-05-14T00:00:00"
"2353080",17,176.076555023923,11.3466547673636,"ES_SWE","Arkona Basin","I_2",55.12387,13.26138,38.5,2018,"2018-05-15T00:00:00"
"2353081",9,52.6315789473684,7.91861742095833,"ES_SWE","Arkona Basin","DM 107",55.13328,13.66648,44,2018,"2018-05-15T00:00:00"
"2353082",3,82.2966507177033,3.23618136333753,"ES_SWE","Arkona Basin","P204",55.22462,13.41833,41,2018,"2018-05-15T00:00:00"
"2353083",6,41.1483253588517,6.45214172333332,"ES_SWE","Arkona Basin","I_1",55.22487,13.26688,40.5,2018,"2018-05-15T00:00:00"
"2353084",5,67.7530017152659,5.23374418211588,"ES_SWE","Bornholm Basin","TORH 11",55.83288,15.79712,52.5,2018,"2018-05-14T00:00:00"
"2353085",9,48.0274442538593,5.50529123180891,"ES_SWE","Bornholm Basin","PMK 14",55.833,15.84425,54,2018,"2018-05-14T00:00:00"
"2353086",7,650.08576329331,5.20279357358255,"ES_SWE","Bornholm Basin","PMK 53",55.85417,15.91225,44.5,2018,"2018-05-14T00:00:00"
"2353087",6,67.7530017152659,4.91886310570599,"ES_SWE","Bornholm Basin","PMK 19",55.85688,15.77282,45.5,2018,"2018-05-14T00:00:00"
"2353088",10,49.7427101200686,8.97330372610095,"ES_SWE","Bornholm Basin","PMK 15",55.86292,15.84015,42,2018,"2018-05-14T00:00:00"
"2353089",13,104.631217838765,7.82360626830878,"ES_SWE","Bornholm Basin","PMK 17",55.88238,15.72677,42,2018,"2018-05-14T00:00:00"
"2353090",6,290.73756432247,6.21249746335301,"ES_SWE","Western Gotland Basin","OLE 2",57.17602,17.19812,44.5,2018,"2018-05-13T00:00:00"
"2353091",8,247.855917667238,5.23060702301251,"ES_SWE","Western Gotland Basin","OLE 1",57.22177,17.23175,47,2018,"2018-05-13T00:00:00"
"2353092",9,269.296740994854,5.65555733173389,"ES_SWE","Western Gotland Basin","OLE 8",57.24085,17.14832,23,2018,"2018-05-13T00:00:00"
"2353093",5,81.47512864494,3.52054398607605,"ES_SWE","Western Gotland Basin","OLE 4",57.25282,17.19983,26.5,2018,"2018-05-13T00:00:00"
"2353094",8,42.0240137221269,5.59349790989185,"ES_SWE","Bornholm Basin","TORH 13",55.7499,15.7253,50,2018,"2018-05-14T00:00:00"
"2353095",6,65.180102915952,5.43143054141877,"ES_SWE","Bornholm Basin","PMK 16",55.8209,15.6829,50.5,2018,"2018-05-14T00:00:00"
"2353096",7,325.90051457976,4.37945304913309,"ES_SWE","Western Gotland Basin","OLE 7",56.91098,16.94055,20.5,2018,"2018-05-13T00:00:00"
"2353097",7,274.442538593482,5.39069877694621,"ES_SWE","Western Gotland Basin","OLE 9",56.92102,17.03997,40,2018,"2018-05-13T00:00:00"
"2353098",8,247.855917667238,6.5972974623432,"ES_SWE","Western Gotland Basin","OLE 6",57.01402,17.06893,35.5,2018,"2018-05-13T00:00:00"
"2353099",6,205.831903945111,4.45452798775471,"ES_SWE","Western Gotland Basin","OLE 5",57.05263,17.14767,50,2018,"2018-05-13T00:00:00"
"2353100",9,138.078902229846,5.83104506950277,"ES_SWE","Western Gotland Basin","OLE 10",57.07593,17.09192,34,2018,"2018-05-13T00:00:00"
"2353101",5,159.519725557461,5.72505566208656,"ES_SWE","Western Gotland Basin","OLE 3",57.10403,17.13127,36.5,2018,"2018-05-13T00:00:00"
"2353102",5,66.8953687821612,4.20722648762576,"ES_SWE","Western Gotland Basin","HAE 29",58.54608,17.36778,40,2018,"2018-05-11T00:00:00"
"2353103",6,112.349914236707,4.31944690562031,"ES_SWE","Western Gotland Basin","HK 15B",58.54893,17.29002,27,2018,"2018-05-11T00:00:00"
"2353104",8,166.380789022298,5.16621638535306,"ES_SWE","Western Gotland Basin","4009",58.56142,17.36843,27,2018,"2018-05-11T00:00:00"
